status	case	seconds	input_sha256	output	phase_ir	residual_vmi_ops	diagnostic
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map.pto	7	a037b5d4e1ef963ad081a7ac910fe1b4efe2aaaf6d9dd092e9db2605f614692c	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_c4_write_map	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52279, socket=/tmp/tilelib_daemon_52276.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52279)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant.pto	34	fc0e938f5d58fc90b7979dcc1736bb47cc289889daa6af2227119346e65efad7	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_hadamard_quant	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52295, socket=/tmp/tilelib_daemon_52292.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52295)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj.pto	25	04c5731f9feeee1d6eed8edffee0f2c922e69b7c4d61ed8abd0b0ae4040bd6e5	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_proj	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52361, socket=/tmp/tilelib_daemon_52358.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52361)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope.pto	54	c891b08c56ea0488e9961bafe6de9d55fe9ea83ed9e5af2df82c3d8cff2601a3	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_qr_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52407, socket=/tmp/tilelib_daemon_52404.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52407)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score.pto	27	b7529b8aa53e4a999f58927b871a95cf97d02035e110199e10d2a5096941328b	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52495, socket=/tmp/tilelib_daemon_52492.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52495)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init.pto	4	2314477f0dd19596755ada42f25558e84351fae0465e2dd1905d4b029e469e70	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_init	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52545, socket=/tmp/tilelib_daemon_52542.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52545)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out.pto	4	20f6bd39faf527d7b5b254c2e6c67825be86839b02b6b90268d694a9a7d5b8a8	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_score_out	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52552, socket=/tmp/tilelib_daemon_52551.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52552)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk.pto	17	262e08353076909f1a0b4db722f550402c60c18628e744455b4b24acc86fc185	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_topk	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52561, socket=/tmp/tilelib_daemon_52558.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52561)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj.pto	22	d19d3be76f1903c719db8ac9e6da61f692d12ed1c5622bd2308be0bca9a44dd0	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/prefill_idx_weights_proj	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52589, socket=/tmp/tilelib_daemon_52586.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52589)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm.pto	51	82c9451a95c763fd7af4ec46611c6f57b68eef9150a47758deb54240a8e29b34	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_a_mm	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52631, socket=/tmp/tilelib_daemon_52628.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52631)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act.pto	16	1ed348991556a08239d4ad52cbd63f5de37f16dfb4bdb749d691879dd2cfac3b	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_act	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52707, socket=/tmp/tilelib_daemon_52704.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52707)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm.pto	33	66bcf452744ec5358cedc0b1db6c272625c9ec66f6a07aa778768a40bf518af0	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/proj_b_mm	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52738, socket=/tmp/tilelib_daemon_52735.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52738)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare.pto	43	a75c8d9a4295b357868b8da0d9e7f4bb62cdcd648fb2654137449cfed7412bc5	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/q_rope_prepare	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52792, socket=/tmp/tilelib_daemon_52789.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52792)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv.pto	66	349cc7e9a045fa8876a7ea4aa31677b93fa3aa008491b85e558364934ff2ff16	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qk_pv	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52859, socket=/tmp/tilelib_daemon_52856.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52859)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows.pto	7	4939d1e607fbe138e600bb9a6b28e4eeaebdfe2b3af2b04cbfe543b5efa6b07f	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qkv_rope_rows	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52973, socket=/tmp/tilelib_daemon_52970.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52973)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope.pto	71	b7b74d5ee9404ac09fc6d2b6c0854ac9c964f4bc825ea8826a96317bc6a30a84	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_dequant_rms_nope_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=52988, socket=/tmp/tilelib_daemon_52985.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=52988)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul.pto	37	9130cf3cfbe3c544304e39863ed41e5a9844beb5ae9f6b21c81eecb387fd8ca3	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qproj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53100, socket=/tmp/tilelib_daemon_53097.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53100)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul.pto	36	4f7a6bd25a58892abc490bb5b31933efbba6c89b0c11f7927227e02167e656b6	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53160, socket=/tmp/tilelib_daemon_53157.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53160)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed.pto	4	9248d152110eb3fb3c09dd39319cc1fe36915f1b1945f7bc86d196c11ce4c713	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_proj_seed	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53219, socket=/tmp/tilelib_daemon_53216.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53219)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant.pto	83	f1c63fa214c06626f145411030b8e3349d31a1ea0398bd84179c6c91258b7a11	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/qr_rms_norm_quant	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53227, socket=/tmp/tilelib_daemon_53226.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53227)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant.pto	25	007cac12b434891d82873292d3f4917cd7f7833afe361bdc0a635c4374eb6d51	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/quant	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53353, socket=/tmp/tilelib_daemon_53350.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53353)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm.pto	47	e58313c9cefb76ae80b34cdd67e79e8a5d2fe93811eca1a51f2ec28ecd0cf0ca	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rms_norm	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53392, socket=/tmp/tilelib_daemon_53389.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53392)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope.pto	36	1a3df7f6d75648f0552a1ec941637582c20beb9d9b9169c6d373e5013f8730f8	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53468, socket=/tmp/tilelib_daemon_53465.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53468)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs.pto	38	62086035fed1079dfbdc9d2dc5240c951d5e8afd5f608a2aa3a2bb2eb0687cd2	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/rope_cs	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53527, socket=/tmp/tilelib_daemon_53524.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53527)
PASS	_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post.pto	39	5849c77c46a9d9d8d650b594c289447afd33a0eeba860e2ac2e1ef1726075ea5	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_prefill_attention_csa_test_20260723_031246/ptoas/split_pre_post	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53589, socket=/tmp/tilelib_daemon_53586.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53589)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul.pto	36	a0271a2ec4ac5f70b5e9e4d379b9a2d93d2dda420445786516e41f804e017f3b	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53648, socket=/tmp/tilelib_daemon_53645.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53648)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed.pto	4	273738699b2854c3eb68ff282351deab87445f50c49de7a7b10305adcdc4b44a	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53703, socket=/tmp/tilelib_daemon_53700.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53703)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope.pto	107	d631dd589c2144c7d690709d0f42108d8b2d82ce9a77d4a79be4942330301d4f	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53710, socket=/tmp/tilelib_daemon_53709.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53710)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare.pto	43	19ec6dc217cb2f23bac0edf4ae9f5434ed983b4503dbaf356a2367c6929bcc1b	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53872, socket=/tmp/tilelib_daemon_53869.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53872)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope.pto	71	99e931c025cb652147cc57bf7ebc582ef8dfc23624eea0453f3fd44e2893b699	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=53946, socket=/tmp/tilelib_daemon_53943.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=53946)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul.pto	37	78e80500889e30f7ccc69159b2c8f61cc6a2abb4cc5fda76a00ef2e7151d6fce	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54062, socket=/tmp/tilelib_daemon_54059.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54062)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul.pto	36	0233b6665014e39703803b81e0ce926647a55cfeefd2bdece25dfd16362995f3	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54120, socket=/tmp/tilelib_daemon_54117.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54120)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed.pto	4	b08db81827342f5411b8ab52b3c74211e068a8c3b48f7376e0bf8a533a5bd5cf	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54178, socket=/tmp/tilelib_daemon_54175.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54178)
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant.pto	83	79e500b602997bf707b59c3ac8803918f9e09cf91d10e85fabc12cac8a7a44a2	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54185, socket=/tmp/tilelib_daemon_54184.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54185)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul.pto	36	ad0d3fc06634bc4b8d5a8906a3a7201327fc9853eafc773855c83c614a262fc5	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54311, socket=/tmp/tilelib_daemon_54308.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54311)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed.pto	4	237c35b3fb316f19290f1897921067ff775a6d2763f42f444c74b579ed185e9d	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54368, socket=/tmp/tilelib_daemon_54365.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54368)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope.pto	107	b0fe4634d64e3401bd320226a12eee4b6b0b8d7b36937f566a2ae6c4e5e2d948	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54376, socket=/tmp/tilelib_daemon_54375.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54376)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare.pto	44	0ead3b5cd111f7ac783205882345db587d7aa5f198cd7f2a4f3c2e013eac865b	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54544, socket=/tmp/tilelib_daemon_54541.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54544)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope.pto	72	8a49404a6f640bd335637f1084a69389561d3daca2387d7007397ecd8ba0e2e1	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54625, socket=/tmp/tilelib_daemon_54623.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54625)
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul.pto	37	b305ff7ae2b4181a6abb2d1689315c68a506fb4f8329b8bd0037c31301d64480	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/15eee8625f223d9ec497744f49e38c0e294dc583/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul	0	TileLib daemon 'ptodsl.tilelib.serving.daemon' started (pid=54736, socket=/tmp/tilelib_daemon_54732.sock) Info: ptodsl TileLib daemon started successfully TileLib daemon stopped (pid=54736)
