status	case	seconds	input_sha256	output	phase_ir	residual_vmi_ops	diagnostic
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul.pto	45	a0271a2ec4ac5f70b5e9e4d379b9a2d93d2dda420445786516e41f804e017f3b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed.pto	6	273738699b2854c3eb68ff282351deab87445f50c49de7a7b10305adcdc4b44a	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_proj_seed	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope.pto	138	d631dd589c2144c7d690709d0f42108d8b2d82ce9a77d4a79be4942330301d4f	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/kv_rms_norm_rope	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare.pto	48	19ec6dc217cb2f23bac0edf4ae9f5434ed983b4503dbaf356a2367c6929bcc1b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/q_rope_prepare	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope.pto	79	99e931c025cb652147cc57bf7ebc582ef8dfc23624eea0453f3fd44e2893b699	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_dequant_rms_nope_rope	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul.pto	48	78e80500889e30f7ccc69159b2c8f61cc6a2abb4cc5fda76a00ef2e7151d6fce	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qproj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul.pto	46	0233b6665014e39703803b81e0ce926647a55cfeefd2bdece25dfd16362995f3	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed.pto	5	b08db81827342f5411b8ab52b3c74211e068a8c3b48f7376e0bf8a533a5bd5cf	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_proj_seed	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant.pto	105	79e500b602997bf707b59c3ac8803918f9e09cf91d10e85fabc12cac8a7a44a2	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031029/ptoas/qr_rms_norm_quant	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul.pto	47	ad0d3fc06634bc4b8d5a8906a3a7201327fc9853eafc773855c83c614a262fc5	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed.pto	5	237c35b3fb316f19290f1897921067ff775a6d2763f42f444c74b579ed185e9d	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_proj_seed	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope.pto	136	b0fe4634d64e3401bd320226a12eee4b6b0b8d7b36937f566a2ae6c4e5e2d948	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/kv_rms_norm_rope	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare.pto	55	0ead3b5cd111f7ac783205882345db587d7aa5f198cd7f2a4f3c2e013eac865b	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/q_rope_prepare	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope.pto	89	8a49404a6f640bd335637f1084a69389561d3daca2387d7007397ecd8ba0e2e1	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_dequant_rms_nope_rope	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul.pto	40	b305ff7ae2b4181a6abb2d1689315c68a506fb4f8329b8bd0037c31301d64480	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qproj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_matmul.pto	44	7063adddb12ba85e5f9c804de51f6706352ef1304ccea9ee9a9c18c75dcdef29	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_matmul.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_matmul	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_seed.pto	5	3385ef495d60951b80b4ca2840b1a18fa8d36ab702d655d73ebf6ea3e38709e8	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_seed.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_proj_seed	0	cached
PASS	_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_rms_norm_quant.pto	105	5ad91a5c8fdcb0a37af59ce599ccc2a04222d12de2062159406fc5eddf928257	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_rms_norm_quant.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_qkv_proj_rope_test_20260723_031234/ptoas/qr_rms_norm_quant	0	cached
PASS	_jit_rms_norm_test_20260723_030917/ptoas/rms_norm.pto	59	8a189311bc16b2b7b17620a695e93958feeb817c567bc3b7fd0b724c893d25b2	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_rms_norm_test_20260723_030917/ptoas/rms_norm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_rms_norm_test_20260723_030917/ptoas/rms_norm	0	cached
PASS	_jit_rms_norm_test_20260723_030929/ptoas/rms_norm.pto	59	af9a7648e49427ef51028fbcf1f5b1f771ae4cd1470b487b907624f74fc63759	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/final-vpto/_jit_rms_norm_test_20260723_030929/ptoas/rms_norm.pto.vpto.mlir	artifacts/7d299080400cc7896137e9da6a6eb2b2b257635e/all-phase-ir/_jit_rms_norm_test_20260723_030929/ptoas/rms_norm	0	cached
